time	susceptible (0-9)	susceptible (10-19)	susceptible (20-29)	susceptible (30-39)	susceptible (40-49)	susceptible (50-59)	susceptible (60-69)	susceptible (70-79)	susceptible (80+)	susceptible (total)	severe (0-9)	severe (10-19)	severe (20-29)	severe (30-39)	severe (40-49)	severe (50-59)	severe (60-69)	severe (70-79)	severe (80+)	severe (total)	exposed (0-9)	exposed (10-19)	exposed (20-29)	exposed (30-39)	exposed (40-49)	exposed (50-59)	exposed (60-69)	exposed (70-79)	exposed (80+)	exposed (total)	overflow (0-9)	overflow (10-19)	overflow (20-29)	overflow (30-39)	overflow (40-49)	overflow (50-59)	overflow (60-69)	overflow (70-79)	overflow (80+)	overflow (total)	ICU (0-9)	ICU (10-19)	ICU (20-29)	ICU (30-39)	ICU (40-49)	ICU (50-59)	ICU (60-69)	ICU (70-79)	ICU (80+)	ICU (total)	infectious (0-9)	infectious (10-19)	infectious (20-29)	infectious (30-39)	infectious (40-49)	infectious (50-59)	infectious (60-69)	infectious (70-79)	infectious (80+)	infectious (total)	cumulative_recovered (0-9)	cumulative_recovered (10-19)	cumulative_recovered (20-29)	cumulative_recovered (30-39)	cumulative_recovered (40-49)	cumulative_recovered (50-59)	cumulative_recovered (60-69)	cumulative_recovered (70-79)	cumulative_recovered (80+)	cumulative_recovered (total)	cumulative_hospitalized (0-9)	cumulative_hospitalized (10-19)	cumulative_hospitalized (20-29)	cumulative_hospitalized (30-39)	cumulative_hospitalized (40-49)	cumulative_hospitalized (50-59)	cumulative_hospitalized (60-69)	cumulative_hospitalized (70-79)	cumulative_hospitalized (80+)	cumulative_hospitalized (total)	cumulative_critical (0-9)	cumulative_critical (10-19)	cumulative_critical (20-29)	cumulative_critical (30-39)	cumulative_critical (40-49)	cumulative_critical (50-59)	cumulative_critical (60-69)	cumulative_critical (70-79)	cumulative_critical (80+)	cumulative_critical (total)	cumulative_fatality (0-9)	cumulative_fatality (10-19)	cumulative_fatality (20-29)	cumulative_fatality (30-39)	cumulative_fatality (40-49)	cumulative_fatality (50-59)	cumulative_fatality (60-69)	cumulative_fatality (70-79)	cumulative_fatality (80+)	cumulative_fatality (total)
2020-03-28	39719087	42329838	46091295	44665575	40345963	42117527	38485850	24081144	13146386	330982666	0	1	1	2	4	9	26	30	30	103	688	733	798	773	698	729	666	417	228	5730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	16	24	29	74	453	483	526	510	460	481	439	275	150	3777	1256	1338	1457	1411	1270	1326	1172	701	349	10281	1	2	4	6	15	34	91	107	104	364	0	0	0	1	2	6	25	37	45	118	0	0	0	0	0	1	4	7	8	20
2020-03-29	39718785	42329517	46090945	44665236	40345656	42117207	38485558	24080961	13146286	330980152	0	1	1	2	5	10	29	34	34	116	772	823	896	869	785	819	748	468	256	6437	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	18	27	32	84	510	543	592	573	518	541	494	309	169	4248	1417	1509	1642	1591	1432	1494	1322	791	394	11592	1	2	5	7	17	38	103	120	117	411	0	0	0	1	3	7	28	42	51	133	0	0	0	0	0	1	4	8	9	23
2020-03-30	39718446	42329156	46090552	44664855	40345312	42116848	38485230	24080756	13146174	330977330	0	1	2	2	5	12	33	38	38	131	868	925	1007	976	881	920	841	526	287	7229	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	20	30	36	95	573	611	665	644	582	608	555	347	190	4776	1597	1701	1851	1793	1615	1683	1490	891	444	13066	1	3	6	8	19	43	116	136	132	463	0	0	0	1	3	8	32	48	58	150	0	0	0	0	0	1	5	9	11	26
2020-03-31	39718066	42328751	46090111	44664428	40344926	42116445	38484861	24080526	13146048	330974162	0	1	2	2	6	13	37	43	43	147	974	1038	1130	1095	989	1033	944	591	322	8116	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	23	34	41	106	644	686	747	724	654	683	624	391	213	5367	1799	1917	2086	2020	1820	1896	1679	1004	500	14723	1	3	6	9	22	48	131	153	149	522	0	0	0	1	3	9	36	54	65	169	0	0	0	0	0	1	5	10	12	29
2020-04-01	39717640	42328296	46089616	44663948	40344493	42115993	38484448	24080267	13145907	330970609	0	1	2	3	7	15	41	48	48	165	1093	1165	1269	1229	1110	1159	1059	663	362	9109	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	25	38	46	120	724	771	840	814	735	767	701	439	240	6030	2027	2160	2350	2276	2050	2135	1892	1131	564	16585	1	3	7	10	25	54	147	172	168	588	0	0	1	1	4	10	40	61	73	190	0	0	0	0	0	2	6	11	14	33
2020-04-02	39717162	42327787	46089061	44663410	40344007	42115486	38483985	24079977	13145749	330966624	0	1	2	3	8	17	46	54	54	186	1226	1307	1423	1379	1246	1301	1188	744	406	10220	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	29	43	52	135	813	866	943	914	826	862	788	493	269	6773	2283	2432	2647	2563	2308	2403	2131	1274	635	18676	1	4	8	12	28	61	166	194	189	662	0	0	1	1	4	12	45	68	83	215	0	0	0	0	0	2	7	13	15	37
2020-04-03	39716625	42327215	46088439	44662808	40343463	42114917	38483465	24079652	13145571	330962156	0	1	2	4	9	19	52	61	61	209	1376	1466	1596	1547	1397	1459	1333	834	455	11463	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	8	32	48	59	152	913	973	1059	1026	927	968	884	553	302	7604	2570	2738	2980	2886	2599	2705	2399	1435	715	21025	1	4	9	13	31	68	187	218	213	745	0	0	1	1	5	13	51	77	93	242	0	0	0	0	1	2	8	14	17	42
2020-04-04	39716025	42326575	46087742	44662132	40342852	42114280	38482883	24079288	13145373	330957149	0	1	3	4	10	21	59	69	68	234	1542	1644	1790	1734	1567	1635	1494	935	511	12852	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	9	36	55	66	171	1024	1092	1189	1152	1040	1086	992	621	339	8535	2892	3081	3354	3248	2925	3043	2700	1615	804	23662	1	5	10	15	35	77	210	246	239	838	0	0	1	2	5	15	58	87	105	272	0	0	0	0	1	2	9	16	20	47
2020-04-05	39715351	42325857	46086961	44661375	40342169	42113566	38482231	24078880	13145150	330951539	0	1	3	4	11	24	66	77	76	263	1729	1842	2006	1944	1756	1833	1675	1048	572	14405	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	10	41	61	74	192	1149	1225	1334	1292	1167	1219	1114	697	380	9577	3254	3467	3773	3654	3291	3423	3037	1817	905	26621	2	5	11	16	40	86	237	276	269	943	0	0	1	2	6	17	65	98	118	307	0	0	0	0	1	2	10	18	22	53
2020-04-06	39714598	42325054	46086086	44660527	40341403	42112767	38481500	24078423	13144900	330945257	0	2	3	5	12	26	74	87	86	296	1937	2064	2248	2178	1967	2054	1877	1174	641	16140	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	12	46	69	83	216	1289	1374	1496	1450	1309	1367	1249	782	427	10742	3660	3899	4244	4110	3701	3849	3416	2043	1018	29940	2	6	13	19	45	97	266	311	303	1061	0	0	1	2	7	19	73	110	133	345	0	0	0	0	1	3	11	21	25	60
2020-04-07	39713753	42324154	46085106	44659578	40340545	42111872	38480682	24077911	13144621	330938223	1	2	4	6	14	30	83	97	96	332	2169	2312	2517	2440	2204	2300	2102	1315	718	18078	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	13	51	78	94	243	1445	1540	1677	1625	1468	1533	1400	876	478	12044	4115	4384	4771	4621	4161	4326	3841	2298	1145	33663	2	7	14	21	50	109	299	349	341	1192	0	0	1	2	8	21	82	124	150	389	0	0	0	0	1	3	12	23	28	68
2020-04-08	39712809	42323148	46084010	44658515	40339586	42110870	38479767	24077338	13144308	330930351	1	2	4	6	15	33	93	109	108	372	2429	2589	2819	2731	2467	2576	2354	1473	804	20241	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	15	58	87	105	273	1620	1727	1880	1822	1646	1718	1570	982	536	13500	4626	4928	5363	5194	4678	4862	4318	2583	1287	37837	2	7	16	23	56	123	336	393	383	1340	0	1	1	3	9	24	92	139	169	437	0	0	0	0	1	4	14	26	32	77
2020-04-09	39711752	42322021	46082784	44657327	40338512	42109749	38478743	24076697	13143958	330921544	1	2	5	7	17	37	104	122	121	417	2719	2897	3155	3057	2762	2883	2634	1648	900	22655	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	17	65	98	118	307	1815	1935	2107	2041	1844	1925	1759	1101	601	15127	5197	5537	6026	5836	5256	5462	4852	2902	1446	42515	3	8	18	26	63	138	378	441	430	1506	0	1	1	3	10	27	104	157	190	492	0	0	0	0	1	4	16	29	36	86
2020-04-10	39710570	42320762	46081412	44655998	40337312	42108496	38477598	24075981	13143567	330911694	1	2	5	8	19	42	117	137	136	468	3042	3242	3530	3421	3090	3226	2947	1844	1007	25348	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	19	73	110	133	345	2033	2167	2360	2287	2065	2156	1970	1233	673	16944	5838	6220	6769	6556	5904	6134	5450	3260	1624	47755	3	9	20	30	71	155	424	496	483	1692	0	1	2	3	11	30	117	176	213	553	0	0	0	0	1	5	18	33	40	97
2020-04-11	39709248	42319353	46079879	44654512	40335969	42107095	38476317	24075179	13143130	330900682	1	3	6	9	22	47	131	154	152	525	3402	3626	3948	3826	3456	3608	3297	2063	1126	28351	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8	21	82	123	149	387	2277	2426	2642	2560	2313	2414	2206	1380	754	18973	6556	6984	7601	7361	6629	6887	6120	3661	1824	53624	3	10	23	33	80	174	476	557	543	1899	0	1	2	4	12	34	131	198	239	621	0	0	0	0	1	5	20	37	45	109
2020-04-12	39707772	42317779	46078165	44652851	40334469	42105529	38474886	24074284	13142641	330888376	1	3	7	10	24	53	147	172	171	588	3804	4054	4414	4278	3864	4034	3686	2306	1259	31699	0	0	0	0	0	0	0	0	0	0	0	1	1	3	9	24	92	139	168	435	2548	2716	2957	2866	2589	2702	2469	1545	844	21237	7359	7840	8532	8263	7442	7730	6870	4110	2047	60194	4	12	26	37	90	195	535	625	609	2132	0	1	2	4	14	38	147	222	269	698	0	0	0	0	2	6	22	42	51	123
2020-04-13	39706122	42316021	46076250	44650996	40332793	42103779	38473288	24073284	13142095	330874627	1	3	8	11	27	59	165	193	191	658	4252	4531	4934	4781	4319	4508	4120	2578	1407	35430	0	0	0	0	0	0	0	0	0	0	0	1	1	3	10	26	103	155	188	488	2852	3039	3309	3207	2897	3024	2763	1729	944	23763	8258	8798	9575	9273	8351	8674	7710	4612	2298	67548	4	13	29	42	101	219	600	701	684	2392	0	1	2	5	16	42	166	250	302	784	0	0	0	1	2	6	25	47	57	138
2020-04-14	39704279	42314057	46074112	44648923	40330922	42101825	38471502	24072167	13141485	330859272	1	4	8	12	30	66	184	216	214	737	4750	5063	5512	5342	4825	5037	4603	2880	1572	39585	0	0	0	0	0	0	0	0	0	0	0	1	2	3	11	30	116	174	211	547	3190	3399	3701	3587	3240	3382	3091	1934	1056	26580	9264	9869	10741	10402	9368	9729	8649	5174	2578	75774	5	15	32	47	113	246	673	786	767	2684	0	1	2	5	17	48	186	280	339	880	0	0	0	1	2	7	28	53	64	156
